"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",Alpine Gardening,B (Boron),Bark,Pollinated by Bats,Beach Front,Attracts Bees,Pollinated by Beetles,Bi-Color,Attracts Birds,Blue,Bog gardening,Brown,Bulb,Propagate by Bulbs,Pollinated by Bumblebees,Attracts Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Propagate by Corms,Propagate by Crowns,Cu (Copper),Culinary Herb,Cut Flower,Propagate by Cuttings: Cane,Propagate by Cuttings: Leaf,Cuttings: Root,Propagate by Cuttings: Stem,Propagate by Cuttings: Tip,Deer Resistant,Dioecious,Propagate by Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Pollinated by Flies,Flood Resistant,Flowering Tree,Flowers,Flowers Blooms on new wood,Flowers Blooms on old wood,Flowers Fragrant,Flowers Inconspicuous,Flowers Malodorous,Flowers Nocturnal,Flowers Showy,Fruit,Fruit is poisonous,Fruit Dehiscent,Fruit Edible to birds,Fruit Indehiscent,Fruit Pops open explosively when ripe,Fruit Showy,Fruiting Time Fall,Fruiting Time Late fall or early winter,Fruiting Time Late spring or early summer,Fruiting Time Late summer or early fall,Fruiting Time Late winter or early spring,Fruiting Time Spring,Fruiting Time Summer,Fruiting Time Winter,Fruiting Time Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genus,Goes Dormant,Gopher and Vole Resistant,Grass/Grass-like,Green,Groundcover,Herb/Forb,Houseplant,Pollinated by Hoverflies,Humidity tolerant,Attracts Hummingbirds,In Water,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves Broadleaf,Leaves Deciduous,Leaves Evergreen,Leaves Fragrant,Leaves Glaucous,Leaves Good fall color,Leaves Malodorous,Leaves Needled,Leaves Other,Leaves Semi-evergreen,Leaves Spring ephemeral,Leaves Unusual foliage color,Leaves Variegated,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Pollinated by Midges,Minimum cold hardiness,Mn (Manganese),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Pollinated by Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Propagate by Offsets,Orange,Attracts Other Beneficial Insects,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patio/Ornamental/Small Tree,Pink,Pollution Tolerant,Provide darkness to seeds,Provide light to seeds,Provides winter interest,Purple,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Pollinated by Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrel Resistant,Start indoors,Stem,Propagate by Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Pollinated by Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Pollinated by Wasps,Pollinated by Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Pollinated by Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc),Min Height,Max Height,Min Spread,Max Spread,Coppice Potential,Duration,Fertility Requirement,Foliage Porosity Summer,Growth Form,Growth Rate,Known Allelopath,State and Province,Vegetative Spread Rate,Growth Spring,Growth Summer,Growth Fall,Growth Winter,Northeast,Southeast,Midwest,Plains,Pacific,Flower Time Early Spring,Flower Time Mid Spring,Flower Time Late Spring,Flower Time Early Summer,Flower Time Mid Summer,Flower Time Late Summer,Flower Time Fall,Flower Time Winter,Award Winner
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,Maclura,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,True,True,False,False,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,pomifera,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,"['https://garden.org/plants/view/77672/Osage-Orange-Maclura-pomifera/', 'https://garden.org/plants/view/129868/Osage-Orange-Maclura-pomifera-White-Shield/', 'https://garden.org/plants/view/134193/Osage-Orange-Maclura-pomifera-Cannonball/']",False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,35.0,50.0,35.0,50.0,False,Perennial,Medium,Dense,Single Stem,Moderate,False,"['AL', 'AR', 'CA', 'CO', 'CT', 'DC', 'DE', 'FL', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'MI', 'MO', 'MS', 'NC', 'NE', 'NJ', 'NM', 'NY', 'OH', 'OK', 'OR', 'PA', 'RI', 'SC', 'SD', 'TN', 'TX', 'UT', 'VA', 'WA', 'WI', 'WV']",None,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,Magnolia,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,10.0,False,True,True,False,False,5.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,virginiana,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,"['https://garden.org/plants/view/77699/Sweet-Bay-Magnolia-Magnolia-virginiana/', 'https://garden.org/plants/view/77700/Sweet-Bay-Magnolia-Magnolia-virginiana-Moonglow/', 'https://garden.org/plants/view/77701/Swamp-Magnolia-Magnolia-virginiana-var-australis/', 'https://garden.org/plants/view/127212/Sweetbay-Magnolia-Magnolia-virginiana-var-australis-Henry-Hicks/', 'https://garden.org/plants/view/134195/Sweetbay-Magnolia-Magnolia-virginiana-Silver-Sword/', 'https://garden.org/plants/view/134196/Sweetbay-Magnolia-Magnolia-virginiana-Willowleaf-Bay/', 'https://garden.org/plants/view/176730/Sweetbay-Magnolia-Magnolia-virginiana-var-australis-Mattie-Mae-Smith/', 'https://garden.org/plants/view/176731/Sweetbay-Magnolia-Magnolia-virginiana-Santa-Rosa/', 'https://garden.org/plants/view/176732/Sweetbay-Magnolia-Magnolia-virginiana-Northern-Belle/', 'https://garden.org/plants/view/176733/Sweetbay-Magnolia-Magnolia-virginiana-var-australis-Milton/', 'https://garden.org/plants/view/421835/Magnolia-Magnolia-virginiana-subsp-virginiana/', 'https://garden.org/plants/view/665315/Sweetbay-Magnolia-Magnolia-virginiana-var-australis-Sweet-Thing/', 'https://garden.org/plants/view/665316/Sweetbay-Magnolia-Magnolia-virginiana-subsp-oviedoae/', 'https://garden.org/plants/view/665319/Sweetbay-Magnolia-Magnolia-virginiana-var-australis-Green-Shadow/', 'https://garden.org/plants/view/665320/Sweetbay-Magnolia-Magnolia-virginiana-var-australis-Satellite/', 'https://garden.org/plants/view/712197/Sweet-Bay-Magnolia-Magnolia-virginiana-Crofts/', 'https://garden.org/plants/view/737912/Sweetbay-Magnolia-Magnolia-virginiana-Emerald-Tower/']",False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,20.0,30.0,10.0,20.0,True,Perennial,Medium,Moderate,Single Stem,Moderate,False,"['AL', 'AR', 'DC', 'DE', 'FL', 'GA', 'LA', 'MA', 'MD', 'MS', 'NC', 'NJ', 'NY', 'PA', 'SC', 'TN', 'TX', 'VA']",None,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Mertensia,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.0,False,True,True,False,False,3.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,ciliata,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,['https://garden.org/plants/view/83336/Chiming-Bells-Mertensia-ciliata/'],False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1.0,4.0,1.0,1.5,False,Perennial,High,Moderate,Rhizomatous,Moderate,False,"['AZ', 'CA', 'CO', 'ID', 'MT', 'NM', 'NV', 'OR', 'SD', 'UT', 'WY']",Slow,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,Morella,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,10.0,False,True,True,False,False,8.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,californica,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,['https://garden.org/plants/view/83448/Pacific-Wax-Myrtle-Morella-californica/'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,15.0,25.0,6.0,10.0,True,Perennial,Low,Moderate,Multiple Stem,Moderate,False,"['CA', 'OR', 'WA']",None,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Morella,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,11.0,False,True,True,False,False,7.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,cerifera,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,['https://garden.org/plants/view/83450/Southern-Wax-Myrtle-Morella-cerifera/'],False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,3.0,40.0,25.0,25.0,False,Perennial,Low,,Rhizomatous,Moderate,False,"['AL', 'AR', 'DE', 'FL', 'GA', 'HI', 'LA', 'MD', 'MS', 'NC', 'NJ', 'OK', 'SC', 'TX', 'VA', 'WV']",Slow,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,False,True,True,Morella,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,7.0,False,True,True,False,False,3.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,pensylvanica,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,"['https://garden.org/plants/view/77875/Northern-Bayberry-Morella-pensylvanica/', 'https://garden.org/plants/view/77876/Northern-Bayberry-Morella-pensylvanica-Morton/', 'https://garden.org/plants/view/173935/Northern-Bayberry-Morella-pensylvanica-Wildwood/', 'https://garden.org/plants/view/746198/Northern-Bayberry-Morella-pensylvanica-Myda/', 'https://garden.org/plants/view/746199/Northern-Bayberry-Morella-pensylvanica-Myriman/']",False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,6.0,12.0,8.0,15.0,False,Perennial,Low,Dense,Colonizing,Slow,False,"['CT', 'DC', 'DE', 'MA', 'MD', 'ME', 'NC', 'NH', 'NJ', 'NY', 'OH', 'PA', 'RI', 'VA', 'VT']",Slow,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,Morus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.0,False,True,True,False,False,4.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,rubra,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,"['https://garden.org/plants/view/77854/Red-Mulberry-Morus-rubra/', 'https://garden.org/plants/view/166089/Mulberry-Morus-rubra-Gelato/', 'https://garden.org/plants/view/173965/Red-Mulberry-Morus-rubra-var-tomentosa/']",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20.0,60.0,20.0,40.0,True,Perennial,Low,Moderate,Single Stem,Moderate,False,"['AL', 'AR', 'CT', 'DC', 'DE', 'FL', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'MI', 'MN', 'MO', 'MS', 'NC', 'NE', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'SD', 'TN', 'TX', 'VA', 'VT', 'WI', 'WV']",None,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Osmorhiza,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.0,False,True,True,False,False,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,occidentalis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,['https://garden.org/plants/view/86504/Western-Sweet-Cicely-Osmorhiza-occidentalis/'],True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0,4.0,,,False,Perennial,Low,Moderate,Single Crown,Slow,False,"['CA', 'CO', 'ID', 'MT', 'NV', 'OR', 'UT', 'WA', 'WY']",None,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,Parthenocissus,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,10.0,False,True,True,False,False,2.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,quinquefolia,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,"['https://garden.org/plants/view/71491/Virginia-Creeper-Parthenocissus-quinquefolia/', 'https://garden.org/plants/view/78160/Virginia-Creeper-Parthenocissus-quinquefolia-Monham/', 'https://garden.org/plants/view/112261/Variegated-Virginia-Creeper-Parthenocissus-quinquefolia-Variegata/', 'https://garden.org/plants/view/130194/Variegated-Virginia-Creeper-Parthenocissus-quinquefolia-Star-Showers/']",True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,50.0,50.0,,,False,Perennial,Low,,Stoloniferous,Rapid,False,"['AL', 'AR', 'CO', 'CT', 'DC', 'DE', 'FL', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'MS', 'NC', 'NE', 'NH', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'SD', 'TN', 'TX', 'UT', 'VA', 'VT', 'WI', 'WV']",Rapid,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Penstemon,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.0,False,True,True,False,False,3.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,digitalis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,"['https://garden.org/plants/view/78204/Penstemon-Penstemon-digitalis-Dark-Towers/', 'https://garden.org/plants/view/98039/Foxglove-Penstemon-Penstemon-digitalis-Huskers-Red/', 'https://garden.org/plants/view/173892/Foxglove-Penstemon-Penstemon-digitalis-Mystica/', 'https://garden.org/plants/view/175505/Foxglove-Penstemon-Penstemon-digitalis-Ruby-Tuesday/', 'https://garden.org/plants/view/502699/Beardtongue-Penstemon-digitalis-Precious-Gem/', 'https://garden.org/plants/view/78205/Foxglove-Beardtongue-Penstemon-digitalis/']",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.75,3.0,2.5,2.5,False,Perennial,Medium,Porous,Rhizomatous,Moderate,False,"['AL', 'AR', 'CT', 'DC', 'DE', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'MS', 'NC', 'NE', 'NH', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'SD', 'TN', 'TX', 'VA', 'VT', 'WI', 'WV']",Moderate,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
